,Business Name,Category,City,Others,Phone,Ratings,State,County,Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
178,Whole Foods Market,grocery,Silver Spring,Downtown Silver Spring,(301) 608-9373,,MD,Montgomery County,50.0,42.0,91.0,0.0,0.0,0.0,Montgomery County
179,Whole Foods Market,grocery,Silver Spring,Downtown Silver Spring,(301) 608-9373,,MD,Montgomery County,50.0,47.0,125.0,0.0,0.0,0.0,Montgomery County
180,Whole Foods Market,grocery,Silver Spring,Downtown Silver Spring,(301) 608-9373,,MD,Montgomery County,50.0,48.0,339.0,0.0,0.0,0.0,Montgomery County
181,Whole Foods Market,grocery,Silver Spring,Downtown Silver Spring,(301) 608-9373,,MD,Montgomery County,50.0,51.0,121.0,0.0,0.0,0.0,Montgomery County
182,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,1.0,129.0,0.0,0.0,0.0,Washington County
183,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,5.0,143.0,0.0,0.0,0.0,Washington County
184,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,8.0,121.0,0.0,0.0,0.0,Washington County
185,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,12.0,133.0,0.0,0.0,0.0,Washington County
186,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,13.0,303.0,0.0,0.0,0.0,Washington County
187,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,16.0,87.0,0.0,0.0,0.0,Washington County
188,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,17.0,189.0,0.0,0.0,0.0,Washington County
189,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,18.0,175.0,0.0,0.0,0.0,Washington County
190,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,19.0,183.0,0.0,0.0,0.0,Washington County
191,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,20.0,201.0,0.0,0.0,0.0,Washington County
192,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,21.0,229.0,0.0,0.0,0.0,Washington County
193,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,23.0,29.0,0.0,0.0,0.0,Washington County
194,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,24.0,43.0,0.0,0.0,0.0,Washington County
195,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,27.0,163.0,0.0,0.0,0.0,Washington County
196,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,28.0,151.0,0.0,0.0,0.0,Washington County
197,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,29.0,221.0,0.0,0.0,0.0,Washington County
198,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,31.0,177.0,0.0,0.0,0.0,Washington County
199,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,36.0,115.0,0.0,0.0,0.0,Washington County
200,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,37.0,187.0,0.0,0.0,0.0,Washington County
201,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,39.0,167.0,0.0,0.0,0.0,Washington County
202,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,40.0,147.0,0.0,0.0,0.0,Washington County
203,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,41.0,67.0,0.0,0.0,0.0,Washington County
204,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,42.0,125.0,0.0,0.0,0.0,Washington County
205,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,44.0,9.0,0.0,0.0,0.0,Washington County
206,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,47.0,179.0,0.0,0.0,0.0,Washington County
207,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,48.0,477.0,0.0,0.0,0.0,Washington County
208,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,49.0,53.0,0.0,0.0,0.0,Washington County
209,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,50.0,23.0,0.0,0.0,0.0,Washington County
210,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,51.0,191.0,0.0,0.0,0.0,Washington County
211,Whole Life Natural Market,grocery,Machias,,(207) 255-8855,,ME,Washington County,50.0,55.0,131.0,0.0,0.0,0.0,Washington County
212,Whole Foods Market,grocery,Ann Arbor,,(734) 975-4500,,MI,Washtenaw County,50.0,26.0,161.0,0.0,0.0,0.0,Washtenaw County
213,Whole Foods Market,grocery,Maple Grove,The Shoppes at Arbor Lakes,(763) 416-7300,,MN,Hennepin County,50.0,27.0,53.0,0.0,0.0,0.0,Hennepin County
214,Whole Foods Market,grocery,Minnetonka,,(952) 797-5600,,MN,Hennepin County,50.0,27.0,53.0,0.0,0.0,0.0,Hennepin County
215,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,1.0,129.0,0.0,0.0,0.0,Washington County
216,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,5.0,143.0,0.0,0.0,0.0,Washington County
217,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,8.0,121.0,0.0,0.0,0.0,Washington County
218,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,12.0,133.0,0.0,0.0,0.0,Washington County
219,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,13.0,303.0,0.0,0.0,0.0,Washington County
220,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,16.0,87.0,0.0,0.0,0.0,Washington County
221,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,17.0,189.0,0.0,0.0,0.0,Washington County
222,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,18.0,175.0,0.0,0.0,0.0,Washington County
223,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,19.0,183.0,0.0,0.0,0.0,Washington County
224,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,20.0,201.0,0.0,0.0,0.0,Washington County
225,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,21.0,229.0,0.0,0.0,0.0,Washington County
226,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,23.0,29.0,0.0,0.0,0.0,Washington County
227,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,24.0,43.0,0.0,0.0,0.0,Washington County
228,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,27.0,163.0,0.0,0.0,0.0,Washington County
229,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,28.0,151.0,0.0,0.0,0.0,Washington County
230,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,29.0,221.0,0.0,0.0,0.0,Washington County
231,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,31.0,177.0,0.0,0.0,0.0,Washington County
232,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,36.0,115.0,0.0,0.0,0.0,Washington County
233,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,37.0,187.0,0.0,0.0,0.0,Washington County
234,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,39.0,167.0,0.0,0.0,0.0,Washington County
235,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,40.0,147.0,0.0,0.0,0.0,Washington County
236,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,41.0,67.0,0.0,0.0,0.0,Washington County
237,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,42.0,125.0,0.0,0.0,0.0,Washington County
238,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,44.0,9.0,0.0,0.0,0.0,Washington County
239,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,47.0,179.0,0.0,0.0,0.0,Washington County
240,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,48.0,477.0,0.0,0.0,0.0,Washington County
241,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,49.0,53.0,0.0,0.0,0.0,Washington County
242,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,50.0,23.0,0.0,0.0,0.0,Washington County
243,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,51.0,191.0,0.0,0.0,0.0,Washington County
244,Whole Foods Market,grocery,Woodbury,,(651) 252-3060,,MN,Washington County,50.0,55.0,131.0,0.0,0.0,0.0,Washington County
245,Whole Food MARKET,grocery,Winston-Salem,,(336) 978-9777,,NC,Forsyth County,50.0,13.0,117.0,0.0,0.0,0.0,Forsyth County
246,Whole Food MARKET,grocery,Winston-Salem,,(336) 978-9777,,NC,Forsyth County,50.0,37.0,67.0,0.0,0.0,0.0,Forsyth County
247,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,5.0,139.0,0.0,0.0,0.0,Union County
248,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,12.0,125.0,0.0,0.0,0.0,Union County
249,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,13.0,291.0,0.0,0.0,0.0,Union County
250,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,17.0,181.0,0.0,0.0,0.0,Union County
251,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,18.0,161.0,0.0,0.0,0.0,Union County
252,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,19.0,175.0,0.0,0.0,0.0,Union County
253,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,21.0,225.0,0.0,0.0,0.0,Union County
254,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,28.0,145.0,0.0,0.0,0.0,Union County
255,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,34.0,39.0,0.0,0.0,0.0,Union County
256,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,35.0,59.0,0.0,0.0,0.0,Union County
257,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,37.0,179.0,0.0,0.0,0.0,Union County
258,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,39.0,159.0,0.0,0.0,0.0,Union County
259,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,41.0,61.0,0.0,0.0,0.0,Union County
260,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,42.0,119.0,0.0,0.0,0.0,Union County
261,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,45.0,87.0,0.0,0.0,0.0,Union County
262,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,46.0,127.0,0.0,0.0,0.0,Union County
263,Whole Foods Market,grocery,Clark,Clark Commons,(732) 381-1010,,NJ,Union County,50.0,47.0,173.0,0.0,0.0,0.0,Union County
264,Whole Foods Market,grocery,Albuquerque,,(505) 260-1366,,NM,Bernalillo County,50.0,35.0,1.0,0.0,0.0,0.0,Bernalillo County
265,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,5.0,19.0,0.0,0.0,0.0,Clark County
266,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,16.0,33.0,0.0,0.0,0.0,Clark County
267,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,17.0,23.0,0.0,0.0,0.0,Clark County
268,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,18.0,19.0,0.0,0.0,0.0,Clark County
269,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,20.0,25.0,0.0,0.0,0.0,Clark County
270,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,21.0,49.0,0.0,0.0,0.0,Clark County
271,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,29.0,45.0,0.0,0.0,0.0,Clark County
272,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,32.0,3.0,0.0,0.0,0.0,Clark County
273,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,39.0,23.0,0.0,0.0,0.0,Clark County
274,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,46.0,25.0,0.0,0.0,0.0,Clark County
275,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,53.0,11.0,0.0,0.0,0.0,Clark County
276,Whole Foods Market,grocery,Henderson,The District at Green Valley Ranch,(702) 361-8183,,NV,Clark County,50.0,55.0,19.0,0.0,0.0,0.0,Clark County
277,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,5.0,19.0,0.0,0.0,0.0,Clark County
278,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,16.0,33.0,0.0,0.0,0.0,Clark County
279,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,17.0,23.0,0.0,0.0,0.0,Clark County
280,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,18.0,19.0,0.0,0.0,0.0,Clark County
281,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,20.0,25.0,0.0,0.0,0.0,Clark County
282,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,21.0,49.0,0.0,0.0,0.0,Clark County
283,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,29.0,45.0,0.0,0.0,0.0,Clark County
284,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,32.0,3.0,0.0,0.0,0.0,Clark County
285,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,39.0,23.0,0.0,0.0,0.0,Clark County
286,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,46.0,25.0,0.0,0.0,0.0,Clark County
287,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,53.0,11.0,0.0,0.0,0.0,Clark County
288,Whole Foods Market,grocery,Las Vegas,Town Square Las Vegas,(702) 589-7711,,NV,Clark County,50.0,55.0,19.0,0.0,0.0,0.0,Clark County
289,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,5.0,19.0,0.0,0.0,0.0,Clark County
290,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,16.0,33.0,0.0,0.0,0.0,Clark County
291,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,17.0,23.0,0.0,0.0,0.0,Clark County
292,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,18.0,19.0,0.0,0.0,0.0,Clark County
293,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,20.0,25.0,0.0,0.0,0.0,Clark County
294,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,21.0,49.0,0.0,0.0,0.0,Clark County
295,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,29.0,45.0,0.0,0.0,0.0,Clark County
296,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,32.0,3.0,0.0,0.0,0.0,Clark County
297,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,39.0,23.0,0.0,0.0,0.0,Clark County
298,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,46.0,25.0,0.0,0.0,0.0,Clark County
299,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,53.0,11.0,0.0,0.0,0.0,Clark County
300,Sport Clips Haircuts of Las Vegas - Whole Food Market Place,grocery,Las Vegas,,(702) 636-1839,,NV,Clark County,50.0,55.0,19.0,0.0,0.0,0.0,Clark County
301,Whole Foods Market,grocery,Brooklyn,,(718) 734-2321,,NY,Kings County,50.0,6.0,31.0,0.0,0.0,0.0,Kings County
302,Whole Foods Market,grocery,Brooklyn,,(718) 734-2321,,NY,Kings County,50.0,36.0,47.0,0.0,0.0,0.0,Kings County
303,Whole Foods Market,grocery,Manhasset,,(516) 869-8900,,NY,Nassau County,50.0,12.0,89.0,0.0,0.0,0.0,Nassau County
304,Whole Foods Market,grocery,Manhasset,,(516) 869-8900,,NY,Nassau County,50.0,36.0,59.0,0.0,0.0,0.0,Nassau County
305,Whole Foods Market,grocery,New York,,(212) 222-6160,,NY,New York County,50.0,36.0,61.0,0.0,0.0,0.0,New York County
306,Whole Foods Market,grocery,New York,,(212) 673-5388,,NY,New York County,50.0,36.0,61.0,0.0,0.0,0.0,New York County
307,Whole Foods Market,grocery,New York,,(212) 349-6555,,NY,New York County,50.0,36.0,61.0,0.0,0.0,0.0,New York County
308,Whole Foods Market,grocery,Port Chester,,(914) 708-1985,,NY,Westchester County,50.0,36.0,119.0,0.0,0.0,0.0,Westchester County
309,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,17.0,9.0,0.0,0.0,0.0,Brown County
310,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,18.0,13.0,0.0,0.0,0.0,Brown County
311,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,20.0,13.0,0.0,0.0,0.0,Brown County
312,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,27.0,15.0,0.0,0.0,0.0,Brown County
313,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,31.0,17.0,0.0,0.0,0.0,Brown County
314,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,39.0,15.0,0.0,0.0,0.0,Brown County
315,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,46.0,13.0,0.0,0.0,0.0,Brown County
316,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,48.0,49.0,0.0,0.0,0.0,Brown County
317,Whole Foods Market,grocery,Cincinnati,Rookwood Commons & Pavilion,(513) 531-8015,,OH,Brown County,50.0,55.0,9.0,0.0,0.0,0.0,Brown County
318,Whole Foods Market,grocery,Bend,The Forum Shopping Center,(541) 389-0151,,OR,Deschutes County,50.0,41.0,17.0,0.0,0.0,0.0,Deschutes County
319,Whole Foods Market,grocery,Eugene,,(541) 434-8820,,OR,Lane County,50.0,20.0,101.0,0.0,0.0,0.0,Lane County
320,Whole Foods Market,grocery,Eugene,,(541) 434-8820,,OR,Lane County,50.0,41.0,39.0,0.0,0.0,0.0,Lane County
321,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,1.0,129.0,0.0,0.0,0.0,Washington County
322,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,5.0,143.0,0.0,0.0,0.0,Washington County
323,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,8.0,121.0,0.0,0.0,0.0,Washington County
324,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,12.0,133.0,0.0,0.0,0.0,Washington County
325,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,13.0,303.0,0.0,0.0,0.0,Washington County
326,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,16.0,87.0,0.0,0.0,0.0,Washington County
327,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,17.0,189.0,0.0,0.0,0.0,Washington County
328,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,18.0,175.0,0.0,0.0,0.0,Washington County
329,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,19.0,183.0,0.0,0.0,0.0,Washington County
330,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,20.0,201.0,0.0,0.0,0.0,Washington County
331,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,21.0,229.0,0.0,0.0,0.0,Washington County
332,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,23.0,29.0,0.0,0.0,0.0,Washington County
333,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,24.0,43.0,0.0,0.0,0.0,Washington County
334,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,27.0,163.0,0.0,0.0,0.0,Washington County
335,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,28.0,151.0,0.0,0.0,0.0,Washington County
336,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,29.0,221.0,0.0,0.0,0.0,Washington County
337,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,31.0,177.0,0.0,0.0,0.0,Washington County
338,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,36.0,115.0,0.0,0.0,0.0,Washington County
339,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,37.0,187.0,0.0,0.0,0.0,Washington County
340,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,39.0,167.0,0.0,0.0,0.0,Washington County
341,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,40.0,147.0,0.0,0.0,0.0,Washington County
342,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,41.0,67.0,0.0,0.0,0.0,Washington County
343,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,42.0,125.0,0.0,0.0,0.0,Washington County
344,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,44.0,9.0,0.0,0.0,0.0,Washington County
345,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,47.0,179.0,0.0,0.0,0.0,Washington County
346,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,48.0,477.0,0.0,0.0,0.0,Washington County
347,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,49.0,53.0,0.0,0.0,0.0,Washington County
348,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,50.0,23.0,0.0,0.0,0.0,Washington County
349,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,51.0,191.0,0.0,0.0,0.0,Washington County
350,Whole Foods Market,grocery,Hillsboro,Tanasbourne Market,(503) 645-9200,,OR,Washington County,50.0,55.0,131.0,0.0,0.0,0.0,Washington County
351,Whole Foods Market,grocery,Portland,,(503) 525-4343,,OR,Clackamas County,50.0,41.0,5.0,0.0,0.0,0.0,Clackamas County
352,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,1.0,129.0,0.0,0.0,0.0,Washington County
353,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,5.0,143.0,0.0,0.0,0.0,Washington County
354,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,8.0,121.0,0.0,0.0,0.0,Washington County
355,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,12.0,133.0,0.0,0.0,0.0,Washington County
356,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,13.0,303.0,0.0,0.0,0.0,Washington County
357,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,16.0,87.0,0.0,0.0,0.0,Washington County
358,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,17.0,189.0,0.0,0.0,0.0,Washington County
359,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,18.0,175.0,0.0,0.0,0.0,Washington County
360,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,19.0,183.0,0.0,0.0,0.0,Washington County
361,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,20.0,201.0,0.0,0.0,0.0,Washington County
