,Business Name,Category,City,Others,Phone,Ratings,State,County,Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
182,Trader Joe's,grocery,Northville,Northville Park Place,(248) 349-4909,,MI,Wayne County,50.0,36.0,117.0,0.0,0.0,0.0,Wayne County
183,Trader Joe's,grocery,Northville,Northville Park Place,(248) 349-4909,,MI,Wayne County,50.0,37.0,191.0,0.0,0.0,0.0,Wayne County
184,Trader Joe's,grocery,Northville,Northville Park Place,(248) 349-4909,,MI,Wayne County,50.0,39.0,169.0,0.0,0.0,0.0,Wayne County
185,Trader Joe's,grocery,Northville,Northville Park Place,(248) 349-4909,,MI,Wayne County,50.0,42.0,127.0,0.0,0.0,0.0,Wayne County
186,Trader Joe's,grocery,Northville,Northville Park Place,(248) 349-4909,,MI,Wayne County,50.0,47.0,181.0,0.0,0.0,0.0,Wayne County
187,Trader Joe's,grocery,Northville,Northville Park Place,(248) 349-4909,,MI,Wayne County,50.0,49.0,55.0,0.0,0.0,0.0,Wayne County
188,Trader Joe's,grocery,Northville,Northville Park Place,(248) 349-4909,,MI,Wayne County,50.0,54.0,99.0,0.0,0.0,0.0,Wayne County
189,Trader Joe's,grocery,Maple Grove,The Shoppes at Arbor Lakes,(763) 315-1739,,MN,Hennepin County,50.0,27.0,53.0,0.0,0.0,0.0,Hennepin County
190,Trader Joe's,grocery,Minnetonka,West Ridge Market,(952) 417-9080,,MN,Hennepin County,50.0,27.0,53.0,0.0,0.0,0.0,Hennepin County
191,Trader Joe's,grocery,Shoreview,,(651) 765-1398,,MN,Ramsey County,50.0,27.0,123.0,0.0,0.0,0.0,Ramsey County
192,Trader Joe's,grocery,Shoreview,,(651) 765-1398,,MN,Ramsey County,50.0,38.0,71.0,0.0,0.0,0.0,Ramsey County
193,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,1.0,129.0,0.0,0.0,0.0,Washington County
194,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,5.0,143.0,0.0,0.0,0.0,Washington County
195,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,8.0,121.0,0.0,0.0,0.0,Washington County
196,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,12.0,133.0,0.0,0.0,0.0,Washington County
197,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,13.0,303.0,0.0,0.0,0.0,Washington County
198,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,16.0,87.0,0.0,0.0,0.0,Washington County
199,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,17.0,189.0,0.0,0.0,0.0,Washington County
200,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,18.0,175.0,0.0,0.0,0.0,Washington County
201,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,19.0,183.0,0.0,0.0,0.0,Washington County
202,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,20.0,201.0,0.0,0.0,0.0,Washington County
203,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,21.0,229.0,0.0,0.0,0.0,Washington County
204,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,23.0,29.0,0.0,0.0,0.0,Washington County
205,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,24.0,43.0,0.0,0.0,0.0,Washington County
206,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,27.0,163.0,0.0,0.0,0.0,Washington County
207,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,28.0,151.0,0.0,0.0,0.0,Washington County
208,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,29.0,221.0,0.0,0.0,0.0,Washington County
209,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,31.0,177.0,0.0,0.0,0.0,Washington County
210,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,36.0,115.0,0.0,0.0,0.0,Washington County
211,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,37.0,187.0,0.0,0.0,0.0,Washington County
212,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,39.0,167.0,0.0,0.0,0.0,Washington County
213,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,40.0,147.0,0.0,0.0,0.0,Washington County
214,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,41.0,67.0,0.0,0.0,0.0,Washington County
215,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,42.0,125.0,0.0,0.0,0.0,Washington County
216,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,44.0,9.0,0.0,0.0,0.0,Washington County
217,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,47.0,179.0,0.0,0.0,0.0,Washington County
218,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,48.0,477.0,0.0,0.0,0.0,Washington County
219,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,49.0,53.0,0.0,0.0,0.0,Washington County
220,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,50.0,23.0,0.0,0.0,0.0,Washington County
221,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,51.0,191.0,0.0,0.0,0.0,Washington County
222,Trader Joe's,grocery,Woodbury,Woodbury Lakes,(651) 735-0269,,MN,Washington County,50.0,55.0,131.0,0.0,0.0,0.0,Washington County
223,Trader Joe's,grocery,Hoboken,,(201) 714-4790,,NJ,Hudson County,50.0,34.0,17.0,0.0,0.0,0.0,Hudson County
224,Trader Joe's,grocery,Millburn,,(973) 218-0912,,NJ,Essex County,50.0,25.0,9.0,0.0,0.0,0.0,Essex County
225,Trader Joe's,grocery,Millburn,,(973) 218-0912,,NJ,Essex County,50.0,34.0,13.0,0.0,0.0,0.0,Essex County
226,Trader Joe's,grocery,Millburn,,(973) 218-0912,,NJ,Essex County,50.0,36.0,31.0,0.0,0.0,0.0,Essex County
227,Trader Joe's,grocery,Millburn,,(973) 218-0912,,NJ,Essex County,50.0,50.0,9.0,0.0,0.0,0.0,Essex County
228,Trader Joe's,grocery,Millburn,,(973) 218-0912,,NJ,Essex County,50.0,51.0,57.0,0.0,0.0,0.0,Essex County
229,Trader Joe's,grocery,Princeton,,(609) 897-0581,,NJ,Mercer County,50.0,17.0,131.0,0.0,0.0,0.0,Mercer County
230,Trader Joe's,grocery,Princeton,,(609) 897-0581,,NJ,Mercer County,50.0,21.0,167.0,0.0,0.0,0.0,Mercer County
231,Trader Joe's,grocery,Princeton,,(609) 897-0581,,NJ,Mercer County,50.0,29.0,129.0,0.0,0.0,0.0,Mercer County
232,Trader Joe's,grocery,Princeton,,(609) 897-0581,,NJ,Mercer County,50.0,34.0,21.0,0.0,0.0,0.0,Mercer County
233,Trader Joe's,grocery,Princeton,,(609) 897-0581,,NJ,Mercer County,50.0,38.0,57.0,0.0,0.0,0.0,Mercer County
234,Trader Joe's,grocery,Princeton,,(609) 897-0581,,NJ,Mercer County,50.0,39.0,107.0,0.0,0.0,0.0,Mercer County
235,Trader Joe's,grocery,Princeton,,(609) 897-0581,,NJ,Mercer County,50.0,42.0,85.0,0.0,0.0,0.0,Mercer County
236,Trader Joe's,grocery,Princeton,,(609) 897-0581,,NJ,Mercer County,50.0,54.0,55.0,0.0,0.0,0.0,Mercer County
237,Trader Joe's,grocery,Santa Fe,Coronado Center,(505) 995-8145,,NM,Santa Fe County,50.0,35.0,49.0,0.0,0.0,0.0,Santa Fe County
238,Trader Joe's,grocery,Carson City,Clear Creek Plaza,(775) 267-2486,,NV,Carson City County,,,,,,,
239,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,5.0,19.0,0.0,0.0,0.0,Clark County
240,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,16.0,33.0,0.0,0.0,0.0,Clark County
241,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,17.0,23.0,0.0,0.0,0.0,Clark County
242,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,18.0,19.0,0.0,0.0,0.0,Clark County
243,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,20.0,25.0,0.0,0.0,0.0,Clark County
244,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,21.0,49.0,0.0,0.0,0.0,Clark County
245,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,29.0,45.0,0.0,0.0,0.0,Clark County
246,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,32.0,3.0,0.0,0.0,0.0,Clark County
247,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,39.0,23.0,0.0,0.0,0.0,Clark County
248,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,46.0,25.0,0.0,0.0,0.0,Clark County
249,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,53.0,11.0,0.0,0.0,0.0,Clark County
250,Trader Joe's,grocery,Henderson,,(702) 407-8673,,NV,Clark County,50.0,55.0,19.0,0.0,0.0,0.0,Clark County
251,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,5.0,19.0,0.0,0.0,0.0,Clark County
252,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,16.0,33.0,0.0,0.0,0.0,Clark County
253,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,17.0,23.0,0.0,0.0,0.0,Clark County
254,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,18.0,19.0,0.0,0.0,0.0,Clark County
255,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,20.0,25.0,0.0,0.0,0.0,Clark County
256,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,21.0,49.0,0.0,0.0,0.0,Clark County
257,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,29.0,45.0,0.0,0.0,0.0,Clark County
258,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,32.0,3.0,0.0,0.0,0.0,Clark County
259,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,39.0,23.0,0.0,0.0,0.0,Clark County
260,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,46.0,25.0,0.0,0.0,0.0,Clark County
261,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,53.0,11.0,0.0,0.0,0.0,Clark County
262,Trader Joe's,grocery,Henderson,Green Valley Plaza & Shops,(702) 433-6773,,NV,Clark County,50.0,55.0,19.0,0.0,0.0,0.0,Clark County
263,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,5.0,19.0,0.0,0.0,0.0,Clark County
264,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,16.0,33.0,0.0,0.0,0.0,Clark County
265,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,17.0,23.0,0.0,0.0,0.0,Clark County
266,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,18.0,19.0,0.0,0.0,0.0,Clark County
267,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,20.0,25.0,0.0,0.0,0.0,Clark County
268,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,21.0,49.0,0.0,0.0,0.0,Clark County
269,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,29.0,45.0,0.0,0.0,0.0,Clark County
270,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,32.0,3.0,0.0,0.0,0.0,Clark County
271,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,39.0,23.0,0.0,0.0,0.0,Clark County
272,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,46.0,25.0,0.0,0.0,0.0,Clark County
273,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,53.0,11.0,0.0,0.0,0.0,Clark County
274,Trader Joe's,grocery,Las Vegas,,(702) 242-8240,,NV,Clark County,50.0,55.0,19.0,0.0,0.0,0.0,Clark County
275,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,5.0,19.0,0.0,0.0,0.0,Clark County
276,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,16.0,33.0,0.0,0.0,0.0,Clark County
277,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,17.0,23.0,0.0,0.0,0.0,Clark County
278,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,18.0,19.0,0.0,0.0,0.0,Clark County
279,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,20.0,25.0,0.0,0.0,0.0,Clark County
280,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,21.0,49.0,0.0,0.0,0.0,Clark County
281,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,29.0,45.0,0.0,0.0,0.0,Clark County
282,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,32.0,3.0,0.0,0.0,0.0,Clark County
283,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,39.0,23.0,0.0,0.0,0.0,Clark County
284,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,46.0,25.0,0.0,0.0,0.0,Clark County
285,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,53.0,11.0,0.0,0.0,0.0,Clark County
286,Trader Joe's,grocery,Las Vegas,Downtown Summerlin,(702) 242-0597,,NV,Clark County,50.0,55.0,19.0,0.0,0.0,0.0,Clark County
287,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,5.0,19.0,0.0,0.0,0.0,Clark County
288,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,16.0,33.0,0.0,0.0,0.0,Clark County
289,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,17.0,23.0,0.0,0.0,0.0,Clark County
290,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,18.0,19.0,0.0,0.0,0.0,Clark County
291,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,20.0,25.0,0.0,0.0,0.0,Clark County
292,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,21.0,49.0,0.0,0.0,0.0,Clark County
293,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,29.0,45.0,0.0,0.0,0.0,Clark County
294,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,32.0,3.0,0.0,0.0,0.0,Clark County
295,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,39.0,23.0,0.0,0.0,0.0,Clark County
296,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,46.0,25.0,0.0,0.0,0.0,Clark County
297,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,53.0,11.0,0.0,0.0,0.0,Clark County
298,Trader Joe's,grocery,Las Vegas,Centennial Gateway,(702) 396-3372,,NV,Clark County,50.0,55.0,19.0,0.0,0.0,0.0,Clark County
299,Trader Joe's,grocery,Reno,,(775) 826-1621,,NV,Washoe County,50.0,32.0,31.0,0.0,0.0,0.0,Washoe County
300,Trader Joe's,grocery,Brooklyn,City Point Shopping Center,(718) 243-0107,,NY,Kings County,50.0,6.0,31.0,0.0,0.0,0.0,Kings County
301,Trader Joe's,grocery,Brooklyn,City Point Shopping Center,(718) 243-0107,,NY,Kings County,50.0,36.0,47.0,0.0,0.0,0.0,Kings County
302,Trader Joe's,grocery,Brooklyn,,(718) 246-8460,,NY,Kings County,50.0,6.0,31.0,0.0,0.0,0.0,Kings County
303,Trader Joe's,grocery,Brooklyn,,(718) 246-8460,,NY,Kings County,50.0,36.0,47.0,0.0,0.0,0.0,Kings County
304,Trader Joe's,grocery,New York,,(212) 889-3279,,NY,New York County,50.0,36.0,61.0,0.0,0.0,0.0,New York County
305,Trader Joe's,grocery,New York,,(212) 799-0028,,NY,New York County,50.0,36.0,61.0,0.0,0.0,0.0,New York County
306,Trader Joe's,grocery,New York,,(212) 678-1680,,NY,New York County,50.0,36.0,61.0,0.0,0.0,0.0,New York County
307,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,1.0,129.0,0.0,0.0,0.0,Washington County
308,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,5.0,143.0,0.0,0.0,0.0,Washington County
309,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,8.0,121.0,0.0,0.0,0.0,Washington County
310,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,12.0,133.0,0.0,0.0,0.0,Washington County
311,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,13.0,303.0,0.0,0.0,0.0,Washington County
312,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,16.0,87.0,0.0,0.0,0.0,Washington County
313,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,17.0,189.0,0.0,0.0,0.0,Washington County
314,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,18.0,175.0,0.0,0.0,0.0,Washington County
315,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,19.0,183.0,0.0,0.0,0.0,Washington County
316,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,20.0,201.0,0.0,0.0,0.0,Washington County
317,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,21.0,229.0,0.0,0.0,0.0,Washington County
318,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,23.0,29.0,0.0,0.0,0.0,Washington County
319,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,24.0,43.0,0.0,0.0,0.0,Washington County
320,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,27.0,163.0,0.0,0.0,0.0,Washington County
321,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,28.0,151.0,0.0,0.0,0.0,Washington County
322,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,29.0,221.0,0.0,0.0,0.0,Washington County
323,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,31.0,177.0,0.0,0.0,0.0,Washington County
324,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,36.0,115.0,0.0,0.0,0.0,Washington County
325,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,37.0,187.0,0.0,0.0,0.0,Washington County
326,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,39.0,167.0,0.0,0.0,0.0,Washington County
327,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,40.0,147.0,0.0,0.0,0.0,Washington County
328,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,41.0,67.0,0.0,0.0,0.0,Washington County
329,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,42.0,125.0,0.0,0.0,0.0,Washington County
330,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,44.0,9.0,0.0,0.0,0.0,Washington County
331,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,47.0,179.0,0.0,0.0,0.0,Washington County
332,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,48.0,477.0,0.0,0.0,0.0,Washington County
333,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,49.0,53.0,0.0,0.0,0.0,Washington County
334,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,50.0,23.0,0.0,0.0,0.0,Washington County
335,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,51.0,191.0,0.0,0.0,0.0,Washington County
336,Trader Joe's,grocery,Beaverton,Beaverton Town Square,(503) 626-3794,,OR,Washington County,50.0,55.0,131.0,0.0,0.0,0.0,Washington County
337,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,5.0,7.0,0.0,0.0,0.0,Benton County
338,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,18.0,7.0,0.0,0.0,0.0,Benton County
339,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,19.0,11.0,0.0,0.0,0.0,Benton County
340,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,27.0,9.0,0.0,0.0,0.0,Benton County
341,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,28.0,9.0,0.0,0.0,0.0,Benton County
342,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,29.0,15.0,0.0,0.0,0.0,Benton County
343,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,41.0,3.0,0.0,0.0,0.0,Benton County
344,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,47.0,5.0,0.0,0.0,0.0,Benton County
345,Trader Joe's,grocery,Corvallis,Corvallis Market Center,(541) 753-0048,,OR,Benton County,50.0,53.0,5.0,0.0,0.0,0.0,Benton County
346,Trader Joe's,grocery,Eugene,Oakway Center,(541) 485-1744,,OR,Lane County,50.0,20.0,101.0,0.0,0.0,0.0,Lane County
347,Trader Joe's,grocery,Eugene,Oakway Center,(541) 485-1744,,OR,Lane County,50.0,41.0,39.0,0.0,0.0,0.0,Lane County
348,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,1.0,129.0,0.0,0.0,0.0,Washington County
349,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,5.0,143.0,0.0,0.0,0.0,Washington County
350,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,8.0,121.0,0.0,0.0,0.0,Washington County
351,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,12.0,133.0,0.0,0.0,0.0,Washington County
352,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,13.0,303.0,0.0,0.0,0.0,Washington County
353,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,16.0,87.0,0.0,0.0,0.0,Washington County
354,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,17.0,189.0,0.0,0.0,0.0,Washington County
355,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,18.0,175.0,0.0,0.0,0.0,Washington County
356,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,19.0,183.0,0.0,0.0,0.0,Washington County
357,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,20.0,201.0,0.0,0.0,0.0,Washington County
358,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,21.0,229.0,0.0,0.0,0.0,Washington County
359,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,23.0,29.0,0.0,0.0,0.0,Washington County
360,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,24.0,43.0,0.0,0.0,0.0,Washington County
361,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,27.0,163.0,0.0,0.0,0.0,Washington County
362,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,28.0,151.0,0.0,0.0,0.0,Washington County
363,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,29.0,221.0,0.0,0.0,0.0,Washington County
364,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,31.0,177.0,0.0,0.0,0.0,Washington County
365,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,36.0,115.0,0.0,0.0,0.0,Washington County
366,Trader Joe's,grocery,Hillsboro,Tanasbourne Village,(503) 645-8321,,OR,Washington County,50.0,37.0,187.0,0.0,0.0,0.0,Washington County
